index,smiles,f_score,h_score,i_score,p_score
2273,CCc1cc([N+](=O)[O-])c(NC(CC)CC)c([N+](=O)[O-])c1C,0.32357228,0.00060631806,0.6606683,0.15940726
2274,CCCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],0.3292892,0.00059137883,0.6710077,0.16737652
2275,CCC(CC)Nc1c([N+](=O)[O-])cc(C(C)C)c(C)c1[N+](=O)[O-],0.35139132,0.0015180318,0.652754,0.17370586000000002
2276,C=C(C)CN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],0.31211078000000003,0.0011124769000000001,0.8363434,0.25041604
2277,CCCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],0.31815228,0.001769961,0.8353355,0.24716087
2278,C=CCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],0.28102365,0.00048071747999999995,0.85557234,0.21242213000000001
2279,CCCN(CCC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.41152984000000004,0.06463048,0.6349891999999999,0.18127959999999999
2280,C=C(C)CN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.42039403000000003,0.02870277,0.6423954,0.17548507
2281,CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.3151371,9.104438e-05,0.7364514,0.06589611000000001
2282,CC(C)C(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.36818883,0.00033210520000000003,0.7387560999999999,0.09872638
2283,CCC(C)c1cc([N+](=O)[O-])cc(C#N)c1O,0.36402673,0.0023778784,0.60868174,0.056619383
2284,CC(=O)Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(C)(C)C,0.32809845,0.0008650581000000001,0.79591995,0.08641842
2285,CC(C)(C)c1cc([N+](=O)[O-])cc(C#N)c1O,0.3662023,0.0025026,0.569763,0.040258773000000005
2286,CN(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,0.27775,0.0007709221699999999,0.6401969,0.06497683
2287,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(F)(F)F,0.29659966,0.0039958293,0.66100824,0.021733714
2288,CCCOCc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.34130856,0.00016718307999999998,0.78709584,0.15904358
2289,CCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.35493904,0.00011744754,0.8365514,0.17295082
2290,CCCCOCc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.36561257,0.00040343808,0.78178525,0.20949109
2291,O=[N+]([O-])c1cc(CO)c(O)c([N+](=O)[O-])c1,0.26683468,3.2686334000000006e-05,0.73000044,0.09329559999999999
2292,Cc1c([N+](=O)[O-])cc(C(C)(C)C)c(O)c1N(C)C,0.2697061,0.0016348618,0.5446094,0.062030499999999995
2293,COc1c(C(C)(C)C)cc(C(C)(C)C)c([N+](=O)[O-])c1C,0.32112554,0.0061664726,0.44007409999999997,0.02075284
2294,Cc1c(N)cc(C(C)(C)C)c(O)c1[N+](=O)[O-],0.27328175,0.0008624413,0.701618,0.10814889
2295,COC(=O)c1c([N+](=O)[O-])cc(C(C)(C)C)c(O)c1[N+](=O)[O-],0.40848592,0.001373567,0.7994521,0.23424841000000002
2296,CC(OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1Cl)C(=O)O,0.6877057,0.06819569,0.6568096999999999,0.0702436
2297,C[C@@H](OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1Cl)C(=O)O,0.6877066,0.06817088,0.6567373,0.07042793
2298,C[C@H](OC(=O)c1cc(Oc2ccc(C(F)(F)F)nc2Cl)ccc1Cl)C(=O)O,0.7336347,0.06361579,0.7147977999999999,0.09517342000000001
2299,C[C@H](OC(=O)c1cc(Oc2ccc(C(F)(F)F)cn2)ccc1Cl)C(=O)O,0.5943841999999999,0.007264721,0.7033387999999999,0.1555261
2300,N#Cc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.5754893,0.24372752,0.0915975,0.02776187
2301,O=C(NO)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.41898677,0.03312183,0.35101327,0.20552798
2302,O=C(O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.66927344,0.012191129,0.72995144,0.3842909
2303,O=C(O)c1cc(Sc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.31927496,0.0057406067,0.76453847,0.07356474
2304,Nc1c([N+](=O)[O-])ccc(Oc2ccc(Cl)cc2)c1Cl,0.26564232,0.005622635,0.4985981,0.05965756
2305,N#Cc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,0.38837904,0.029925138,0.05844975,0.020999787000000002
2306,CS(=O)(=O)Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,0.47192183,0.019643972000000003,0.27217087,0.2881815
2307,CC(=O)Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,0.262605,0.009860805,0.10547703500000001,0.15166037000000002
2308,CCOC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],0.38005269999999997,0.18972893000000002,0.23519009999999999,0.07070226
2309,COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1N,0.24192856000000001,0.037125245,0.46812869999999995,0.053291243
2310,COC(=O)c1cc(Oc2ccc(C#N)cc2Cl)ccc1[N+](=O)[O-],0.63153666,0.18761651000000001,0.20666227,0.15225165000000002
2311,CCCOC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],0.41084924,0.3501168,0.2294018,0.08793394
2312,CCOc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],0.24272193,0.04296689,0.11483055,0.021954224
2313,COc1cc(Sc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],0.3090814,0.10070716,0.16603181,0.015424587000000002
2314,COc1cc(Oc2c(Cl)cc(Cl)cc2Cl)ccc1[N+](=O)[O-],0.31959355,0.09904015000000001,0.17144832000000002,0.010071263
2315,O=[N+]([O-])c1ccc(Oc2c(F)cc(Cl)cc2Cl)cc1,0.3401404,0.0118745295,0.4224957,0.018032819000000002
2316,O=[N+]([O-])c1ccc(Oc2c(Br)cc(Br)cc2Br)cc1,0.46429637,0.36749524,0.49286166000000003,0.04553757
2317,Cc1cc(Cl)cc(Cl)c1Oc1ccc([N+](=O)[O-])cc1,0.3013257,0.0110263815,0.22053045000000002,0.012526374000000002
2318,O=[N+]([O-])c1ccc(Oc2c(Cl)cccc2Cl)cc1,0.30032313,0.011432891,0.19042271,0.009057168
2319,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2[N+](=O)[O-])cc1,0.32606354,0.0019761052,0.5998635999999999,0.08560519999999999
2320,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,0.2746917,0.0074805175000000005,0.21127623,0.011308442
2321,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,0.33324322,0.004842596,0.35714868,0.024025753
2322,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2)cc1,0.26008385,0.0015241948,0.19217153,0.016958103000000002
2323,O=C(O)CCC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.7582401,0.015505802,0.82840776,0.31019738
2324,CCOC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.6218859999999999,0.24964057,0.4254754,0.11264208
2325,CC(C)(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.693166,0.7228346999999999,0.41657338,0.11700963
2326,O=[N+]([O-])c1ccc(Oc2c(F)cc(Cl)cc2F)cc1,0.36711434,0.0060460838,0.50676626,0.03047286
2327,O=[N+]([O-])c1ccc(Oc2c(F)cc(C(F)(F)F)cc2Cl)cc1,0.44800717,0.038729776,0.47356957,0.0233236
2328,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1OC1CCCC1,0.6622165999999999,0.7158338,0.13994966,0.16399476000000002
2329,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cn2)cc1OC1CCOC1,0.43146318,0.052231755000000005,0.36704892,0.3425773
2330,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1OC1CCOC1,0.32626206,0.2706919,0.08731832,0.10724251
2331,CC(=O)N1CCC(Oc2cc(Oc3ccc(C(F)(F)F)cc3Cl)ccc2[N+](=O)[O-])C1,0.66072893,0.73086935,0.33833779999999997,0.66183364
2332,CCOC(=O)[C@H](C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.898158,0.9145245999999999,0.6638793,0.38343299999999997
2333,CCOC(=O)[C@@H](C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.898145,0.91427535,0.6628181,0.38490194
2334,CCOC(=O)C(CC)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.91732675,0.95671934,0.6652178,0.4738772
2335,CCOC(=O)[C@H](CC(C)C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.9478443,0.9910000999999999,0.7028525999999999,0.63893425
2336,O=[N+]([O-])c1ccc(Oc2ccccc2Cl)cc1,0.26425648,0.0018431349,0.20627101,0.016524782000000002
2337,O=[N+]([O-])c1ccc(Oc2ncc(Cl)cc2Cl)cc1,0.30017869999999996,0.015172609,0.3714899,0.016585367
2338,O=[N+]([O-])c1ccc(Oc2ccc(Br)cc2Cl)cc1,0.32057524,0.007685625000000001,0.36641076,0.022058576
2339,O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2C(F)(F)F)cc1,0.44967356,0.2529764,0.35082019999999997,0.033130698
2340,O=[N+]([O-])c1ccc(Oc2c(Cl)cc(C(F)(F)F)cc2Cl)cc1,0.4234109,0.11657699,0.29045165,0.009290747
2341,COc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.39794797,0.014159268000000001,0.2590387,0.033251777
2342,COCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.49687597,0.05127998,0.41486874,0.08450239999999999
2343,COCCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.5506633,0.08513112,0.3918526,0.10813753
2344,CC(Cl)(Cl)C(=O)O,0.03826673,2.8398022e-06,0.74148077,6.357485e-05
2345,NCC(Cl)(Cl)C(=O)O,0.051126935000000005,5.303769e-07,0.8301879999999999,0.0012622561
2346,C=C(O)C(Cl)(Cl)CCl,0.13252251,0.00057718466,0.6604687,5.922272e-05
2347,O=C(O)C(Cl)(Cl)CS,0.06399642,4.1397906999999995e-06,0.94845176,0.00019707507
2348,O=C(O)C(Cl)Cl,0.037029654,1.1500872999999999e-06,0.7344987,6.2605635e-05
2349,O=C(O)C(Cl)(Cl)Cl,0.045735985,7.080796e-06,0.7405054999999999,2.2351489e-05
2350,O=C(O)C(F)(F)C(F)(F)F,0.025666915000000002,4.9498725e-05,0.6716846,2.9826513000000002e-05
2351,O=C(O)C(F)(F)C(F)C(F)(F)F,0.031751502,0.00015506987999999998,0.6487141,5.218723500000001e-05
2352,O=C(O)C(F)(F)C(F)C(F)F,0.031754613,6.755171500000001e-05,0.65771854,9.429359500000001e-05
2353,O=C(O)C(F)(F)C(F)(F)C(F)F,0.02912907,0.0010262433000000001,0.67496604,4.5580415e-05
2354,C=C(O)C(Cl)(Cl)Cl,0.12381320400000001,0.0006346563,0.6215911,2.3151062e-05
2355,O=C(O)C(F)(Cl)Cl,0.031498652,3.4125806e-06,0.72686476,4.635047000000001e-05
2356,COC(=O)C(Cl)(Cl)Cl,0.12001869999999999,0.0005209491399999999,0.74467963,2.9893345000000004e-05
2357,N#Cc1cc(Br)c(O)c(I)c1,0.4256405,0.013960808500000001,0.65349203,0.002714998
2358,N#Cc1cc(Cl)c(O)c(Br)c1,0.31972754000000003,0.0045453673,0.5881346,0.0013786842
2359,N#Cc1cc(I)c(O)c(I)c1,0.4787623,0.034573099999999996,0.6483407,0.0022449358000000003
2360,C#Cc1cc(Cl)c(O)c(Cl)c1,0.15212841,0.0004913501,0.6970615,0.00016391483999999998
2361,Oc1c(Cl)cc(Cl)cc1Cl,0.21392153,0.0055189696000000005,0.53850126,0.00018037455
2362,N#Cc1cc(Cl)c(O)c(I)c1,0.38590115,0.0066472464,0.6585495,0.0016189258
2363,COc1cccc(Cl)c1C#N,0.18659711,0.0026413563,0.39856854,0.0005482994599999999
2364,Cc1cccc(Cl)c1C#N,0.2080564,0.0033027094,0.47592583,0.00016018952
2365,N#Cc1cccc(Cl)c1Cl,0.21414308,0.013835377000000001,0.3292655,8.027227000000001e-05
2366,N#Cc1c(F)cccc1Cl,0.21483335,0.0016600334000000001,0.3920207,0.00035276654
2367,N#Cc1cc(F)c(O)c(I)c1,0.42449418,0.0016702883000000001,0.6776959300000001,0.004126472
2368,C=CCN(C)c1c(C#N)cnn1-c1nn2c(c1Cl)CCCC2,0.4198384,0.7506366,0.08381165,0.11454589
2369,CN(C)c1c(C#N)cnn1-c1nn2c(c1Cl)CCCC2,0.38973949999999996,0.44794828000000003,0.13618161,0.042193495000000004
2370,CC#CCN(C)c1c(C#N)cnn1-c1nn2c(c1Cl)CCCC2,0.49209547000000003,0.6602393999999999,0.08385137000000001,0.08937982500000001
2371,C#CCN(C)c1c(C#N)cnn1-c1nn2c(c1Br)CCCC2,0.7102071999999999,0.5664677,0.34262222000000003,0.041712157
2372,NC(CCC(=O)O)C(=O)O,0.03585591,1.4956835e-09,0.9593691999999999,0.03990607
2373,N[C@@H](CCC(=O)O)C(=O)O,0.035852663,1.4948592e-09,0.9592006999999999,0.040085834
2374,N[C@H](CCC(=O)O)C(=O)O,0.035863917,1.5066296000000003e-09,0.9594929999999999,0.039888190000000004
2375,NC(CCC(O)O)C(=O)O,0.07690009,4.5867915e-07,0.8510958,0.054555650000000004
2376,Cc1cc(N=C(O)N(C)C)ccc1-n1nc(C(C)(C)C)oc1=O,0.19196971000000002,0.0034845932000000003,0.16057408,0.08299821
2377,CC(C)(C)c1nn(-c2ccc(N=C(O)N(CCO)C(F)F)cc2Cl)c(=O)o1,0.36966845,0.010001047,0.50296205,0.26441377
2378,CC(C)(C)c1nn(-c2ccc(NC(O)=Nc3ccc(Cl)cc3Cl)cc2)c(=O)o1,0.350886,0.58853424,0.14251731,0.28801286
2379,CCn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,0.17225839,0.020754488,0.14535533,0.0038180288
2380,Cn1c(=O)on(-c2ccc(Cl)c(C(F)(F)F)c2)c1=O,0.20466612,0.019847168000000002,0.10399511500000001,0.007881706
2381,CC(C)Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O,0.21412511,0.056810338,0.11115978,0.006078127
2382,CSc1ccc(-n2oc(=O)n(C)c2=O)cc1Cl,0.15322472,0.019366527,0.33847278000000003,0.005468406
2383,C=CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,0.21219529,0.19052477,0.06764073,0.0083175795
2384,COc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,0.2127777,0.05499561,0.09693884,0.0045924312
2385,CC#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,0.23918638,0.111302786,0.07627582000000001,0.010143493
2386,CC(C)(C)c1nn(-c2cc(OCC#N)c(Cl)cc2Cl)c(=O)o1,0.5178653,0.33026832,0.07697949,0.009908491
2387,Cc1cc(Cl)c(OC(C)C)cc1-n1nc(C(C)(C)C)oc1=O,0.23763977,0.068542436,0.08186567,0.014315261000000001
2388,CSc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,0.22956288,0.24057202,0.19539665,0.0026721938
2389,COC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,0.2641713,0.19473952,0.072992,0.015103664000000001
2390,O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c(Cl)c1,0.5538504,0.87468517,0.6122225,0.15730627
2391,O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c(Br)c1,0.5835973999999999,0.94362944,0.60991734,0.23759307000000002
2392,O=[N+]([O-])c1ccc(ON=Cc2cc(Cl)c(O)c(Br)c2)c([N+](=O)[O-])c1,0.5395816999999999,0.6824952400000001,0.67852896,0.31921017
2393,O=[N+]([O-])c1ccc(ON=Cc2cc(Br)c(O)c(Br)c2)c(C(F)(F)F)c1,0.6825496999999999,0.9547203,0.5893132999999999,0.15022139
2394,O=C(OCCOc1ccc(Br)cc1Cl)c1ccccc1,0.34888363,0.15274891000000002,0.24863592,0.024773391000000002
2395,Cc1cc(Cl)ccc1OCCOC(=O)c1ccccc1,0.26209605,0.054935828000000006,0.11664565,0.02426804
2396,Cc1ccc(OCCOC(=O)c2ccccc2)c(Cl)c1,0.27273118,0.055732830000000004,0.11512219,0.022400193000000002
2397,Cc1ccc(OCCOC(=O)c2ccccc2)c([N+](=O)[O-])c1,0.36015242000000003,0.018359693,0.49303988,0.2829993
2398,C[C@@H](/C=C/C(=O)O)Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,0.27710003,0.0034080415000000003,0.4024191,0.09408184
2399,CC(/C=C/C(=O)O)Oc1ccc(Oc2ccc(Cl)cc2)cc1,0.14207478,0.0019784404000000003,0.2659641,0.053489923
2400,CC(Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1)C(=O)O,0.22465974,0.00070249906,0.5768527999999999,0.04672341
2401,Cc1cc(Cl)ccc1OCCOS(=O)(=O)O,0.19606954000000001,0.0018947754000000002,0.44865113,0.008159366000000001
2402,O=S(=O)(O)OCCCOc1ccc(Cl)cc1Cl,0.2216303,0.013897281000000001,0.41203439999999997,0.005743234000000001
2403,O=S(=O)(O)OCCSc1ccc(Cl)cc1Cl,0.21861182,0.06408577,0.5949941999999999,0.0021759144000000003
2404,O=S(=O)(O)OCCOc1ccc(Br)cc1Cl,0.24551718,0.004822938000000001,0.56434566,0.007180212
2405,O=C(OCCOc1cc(Cl)c(Cl)cc1Cl)C(Cl)(Cl)Cl,0.36325526,0.78855854,0.6214064,0.00043416255999999997
2406,O=C(OCCOc1cc(Cl)c(Cl)cc1Cl)C(Cl)(Cl)CCl,0.36737539999999996,0.87122107,0.6469121999999999,0.0006373458299999999
2407,O=C(OCCOc1cc(Cl)c(Cl)cc1Cl)C(Cl)Cl,0.28414133,0.5060962999999999,0.5597738,0.0007207398299999999
2408,O=C(OCCOc1cc(Cl)c(Cl)cc1Cl)C(Cl)C(Cl)(Cl)Cl,0.51033235,0.9701799,0.706554,0.00045340930000000004
2409,COCCOc1cc(Cl)c(Cl)cc1Cl,0.15712634,0.02964262,0.23863739,0.00030876491999999996
2410,COc1cc(Cl)c(Cl)cc1Cl,0.14862832,0.010788185,0.28425983,7.404262600000001e-05
2411,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,0.08870706,8.1029735e-05,0.66981864,0.0007439506
2412,COc1cc(Cl)c(Cl)cc1OCCO,0.16750679999999998,0.0046922397,0.4062782,0.0018368879
2413,CC(C)=NOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,0.6719132999999999,0.86555845,0.14250417,0.051609565
2414,CC(Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1)C(=O)O,0.20997609,0.00043829157999999995,0.6283099,0.08542529500000001
2415,O=C(O)CCc1ccc(Cl)cc1,0.073269784,6.565704e-06,0.6601547600000001,0.002712424
2416,O=C(O)COc1ccc(Br)cc1,0.07210478000000001,4.2815963999999994e-06,0.73904395,0.0043762117
2417,O=C(O)COc1ccc(C(F)(F)F)cc1,0.09668778,7.75213e-06,0.7206387,0.004503465
2418,O=C(O)COc1ccc(F)cc1,0.06662043000000001,3.955022299999999e-06,0.7342392,0.005279906
2419,Cc1cc(Cl)ccc1OCC(=O)O,0.05675692500000001,7.150774e-06,0.67368776,0.0028979627000000003
2420,O=C(O)CCc1ccc(Cl)cc1Cl,0.073916934,2.1428326000000004e-05,0.6423506999999999,0.0017272219
2421,O=C(O)COc1ccc(Cl)cc1Br,0.06763039500000001,1.4316653500000003e-05,0.7178059,0.0024272525
2422,O=C(O)COc1ccc(Br)cc1Cl,0.07051792,1.4574301500000001e-05,0.7169776999999999,0.0023940257
2423,O=C(O)CCc1ccc(Cl)c(Cl)c1,0.08104517,2.4116174e-05,0.64613473,0.0016189205
2424,O=C(O)COc1ccc(Cl)c(C(F)(F)F)c1,0.08974504500000001,1.8367067000000002e-05,0.7028137,0.0024093187
2425,Cc1cc(Cl)c(Cl)cc1OCC(=O)O,0.0727352,3.2526816e-05,0.6287165,0.0014032592
2426,O=C(O)COc1ccc(Cl)c(Br)c1,0.06776921500000001,1.3431525e-05,0.7174978,0.0024610490000000003
2427,O=C(O)COc1ccc(Cl)cc1C(F)(F)F,0.08800986,1.7243194e-05,0.7023176,0.0025393616
2428,COc1cc(Cl)ccc1OCC(=O)O,0.06366796,9.448132e-06,0.7549188,0.004607647
2429,CCSC(=O)COc1ccc(Cl)cc1Cl,0.18228053,0.007890293000000001,0.5749517,0.0014832295000000001
2430,Cc1cc(Cl)ccc1OCC(=O)SC(C)C,0.21403594,0.00455073,0.55246043,0.003107664
2431,CCSC(=O)COc1ccc(C)cc1C,0.23538531000000001,0.0009541292,0.5822704,0.0053060055000000005
2432,CSC(=O)COc1ccc(Cl)cc1C,0.16963586,0.0015832387,0.5841942,0.0029572756000000003
2433,O=C(O)CCc1cc(Cl)c(Cl)cc1Cl,0.10111122600000001,0.000101294594,0.6403302,0.00084508356
2434,O=C(O)CCCOc1cc(Cl)c(Cl)cc1Cl,0.11469509,0.00021164245999999998,0.627768,0.0022030051
2435,O=C(O)CCOc1cc(Cl)c(Cl)cc1Cl,0.098892376,9.970453500000001e-05,0.6510802,0.0012647941000000001
2436,O=C(O)CCOc1ccc(Cl)cc1,0.06745074,5.169499e-06,0.6893868400000001,0.0046147755
2437,O=C(O)CCSc1ccc(Cl)cc1,0.070809364,1.3332506000000001e-05,0.69959754,0.0021051513
2438,O=C(O)CSCOc1ccc(Cl)cc1,0.07293144,1.5266021e-05,0.709069,0.0048746564
2439,O=C(O)CCOc1ccc(Cl)cc1Cl,0.07078943,2.0757954e-05,0.6633047999999999,0.002378307
2440,Cc1cc(Cl)ccc1OCCCC(=O)O,0.07821228,1.3556712000000001e-05,0.6390804999999999,0.007835734
2441,O=C(O)CCCOc1ccc(Cl)cc1C(F)(F)F,0.11233295500000001,2.7461609000000003e-05,0.7155264,0.0062549463000000005
2442,O=C(O)CCOc1ccc(Cl)c(Cl)c1,0.074181855,2.0248988e-05,0.6640696500000001,0.0024747564
2443,Cc1cc(OCCCC(=O)O)ccc1Cl,0.077985674,1.3185462000000002e-05,0.63039666,0.007705062
2444,O=C(O)CCCOc1ccc(Cl)c(Br)c1,0.09249876,2.5642721000000005e-05,0.6964412,0.0073902537
2445,COc1cc(Cl)ccc1OCCCC(=O)O,0.083124615,1.7286811000000002e-05,0.7263699,0.013387211000000001
2446,O=C(O)CCCOc1ccc(Cl)cc1Br,0.09259336,2.6640824e-05,0.69594365,0.0073036180000000004
2447,Cc1cc(Cl)c(Cl)cc1OCCCC(=O)O,0.096722394,5.4398402e-05,0.6119646,0.0040263273
2448,O=C(O)CSCOc1cc(Cl)c(Cl)cc1Cl,0.11975875,0.00029357062999999997,0.67943704,0.0016091642
2449,C[C@@H](Oc1cccc(Cl)c1)C(=O)O,0.050343536,1.1834649000000001e-05,0.6484135999999999,0.0026023237
2450,C[C@H](Oc1cccc(Cl)c1)C(=O)O,0.050320357,1.17120535e-05,0.6452169999999999,0.0026264526000000002
2451,Cc1cc(Cl)ccc1OC(C)C(=O)O,0.059836770000000004,1.7109758000000002e-05,0.6104016,0.0026081807
2452,Cc1cccc(OC(C)C(=O)O)c1,0.057168834,5.0052317e-06,0.6212518,0.0046340623
2453,C[C@@H](Oc1ccc(Cl)cc1)C(=O)O,0.056345735,1.5285921000000003e-05,0.62817776,0.0022509836
2454,C[C@H](Oc1ccc(Cl)cc1)C(=O)O,0.056315660000000003,1.511774e-05,0.6242962,0.0022696350000000003
2455,COc1ccc(OC(C)C(=O)O)cc1,0.063636996,1.1552842000000002e-05,0.6662834,0.006895049
2456,C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)O,0.065952644,3.5885245e-05,0.6280703999999999,0.0013834264
2457,C[C@H](Oc1ccc(Cl)cc1Cl)C(=O)O,0.06592262,3.54726e-05,0.624502,0.0013961470000000001
2458,Cc1cc(Cl)ccc1O[C@H](C)C(=O)O,0.059831377000000005,1.7102370000000002e-05,0.60933274,0.0026226444
2459,C[C@@H](C(=O)O)c1ccc(Cl)c(Cl)c1,0.07325288,4.3568860000000006e-05,0.6421962999999999,0.0010842636
2460,C[C@H](C(=O)O)c1ccc(Cl)c(Cl)c1,0.07320434,4.2966618e-05,0.63896805,0.0010923388
2461,COc1cc(C(C)C(=O)O)ccc1Cl,0.06368499,1.8818191e-05,0.6641296,0.003467191
2462,CC(C(=O)O)c1ccc(Cl)c(F)c1,0.08553693,8.149573e-06,0.7236125,0.0034331619
2463,C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0.09556921,0.00010854618,0.6514831999999999,0.00086757704
2464,C[C@H](Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0.09552689,0.00010736512,0.6479406999999999,0.0008746593399999999
2465,Cc1cc(Cl)c(Cl)cc1OC(C)C(=O)O,0.08079544,5.3203843000000005e-05,0.6053567,0.0015635459
2466,Cc1cc(Cl)c(Cl)cc1O[C@H](C)C(=O)O,0.0807869,5.2985517e-05,0.6036404,0.0015719428
2467,Cc1cc(Cl)ccc1O[C@@H](C)C(=O)O,0.05985718600000001,1.7327198e-05,0.6136600999999999,0.0026030454
2468,COc1cc(Cl)ccc1OC(C)C(=O)O,0.06913232,1.6008684e-05,0.70685124,0.005001679
2469,CC(Oc1ccc(Oc2ccc(Cl)cn2)cc1)C(=O)O,0.10139049,0.0007682824,0.49650659999999996,0.03931742
2470,CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,0.12571394,0.0017341840000000002,0.32170519999999997,0.015305255
2471,C[C@@H](Oc1ccc(Oc2ncc(Cl)cc2Cl)cc1)C(=O)O,0.13859323,0.0020907589,0.48543966,0.024919493
2472,C[C@@H](Oc1ccc(Oc2ccc(Cl)cn2)cc1)C(=O)O,0.10140874,0.0007713921,0.5021168,0.039221574
2473,CC(Oc1ccc(Oc2ncc(Cl)cc2F)cc1)C(=O)O,0.19462581,0.0004173283,0.65544,0.06308085000000001
2474,CC(Oc1ccc(Oc2ccc(Cl)cc2F)cc1)C(=O)O,0.19436742,0.00027524630000000003,0.61852336,0.04825661
2475,C[C@@H](Oc1ccc(Oc2ccc(Cl)cc2)cc1)C(=O)O,0.10774178,0.0007684405000000001,0.37248284,0.022195574000000003
2476,C[C@H](Oc1ccc(Oc2ccc(Cl)cc2)cc1)C(=O)O,0.10771807,0.0007645375,0.3638722,0.022314018
